NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº alunos
ESTADUAL - SE;MAUA;MAUA;MAUA;08;0007730;ADELAIDE ESCOBAR BUENO PROFESSORA;Venezuela;2
ESTADUAL - SE;MAUA;MAUA;MAUA;08;0007778;ARISTIDES AUGUSTO FERNANDES DOUTOR;Venezuela;6
ESTADUAL - SE;MAUA;MAUA;MAUA;08;0007833;IRENE DA SILVA COSTA PROFESSORA;Portugal;1
ESTADUAL - SE;MAUA;MAUA;MAUA;08;0038465;JOAO PAULINO DE FARIA JUNIOR PROFESSOR;Japão;1
ESTADUAL - SE;MAUA;MAUA;MAUA;08;0286710;JOAO RICARDO BORGES DE LIMA;Alemanha;1
ESTADUAL - SE;MAUA;MAUA;MAUA;08;0901994;ANTONIO LAPATE NETTO PROFESSOR;Bolívia;1
ESTADUAL - SE;MAUA;MAUA;MAUA;08;0923825;VILA MAGINI II;Haiti;1
ESTADUAL - SE;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;08;0007959;ALVARO DE SOUZA VIEIRA;Portugal;2
ESTADUAL - SE;MIRACATU;JUQUIA;JUQUIA;08;0034939;JOAO ADORNO VASSAO;Japão;1
ESTADUAL - SE;MIRACATU;PEDRO DE TOLEDO;PEDRO DE TOLEDO;08;0034964;OTAVIANO SOARES ALBUQUERQUE;Japão;2
ESTADUAL - SE;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;08;0006610;SENTARO TAKAOKA DOUTOR;Japão;1
ESTADUAL - SE;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;08;0006919;CAMILO FAUSTINO DE MELLO PROFESSOR;Japão;6
ESTADUAL - SE;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;08;0923060;CID BOUCAULT PROFESSOR;Haiti;4
ESTADUAL - SE;MOGI MIRIM;MOGI GUACU;MOGI GUACU;08;0904041;JOAO PESSOA MASCHIETTO PROF;Uruguai;1
ESTADUAL - SE;MOGI MIRIM;MOGI GUACU;MOGI GUACU;08;0920757;THEREZINHA APPARECIDA VILLANI DE CAMARGO PROFA;Haiti;2
ESTADUAL - SE;MOGI MIRIM;MOGI GUACU;MOGI GUACU;08;0925287;NELSON GIRARD PROF;Japão;1
ESTADUAL - SE;NORTE 1;BRASILANDIA;SAO PAULO;08;0000048;WALFREDO ARANTES CALDAS PROFESSOR;Peru;2
ESTADUAL - SE;NORTE 1;BRASILANDIA;SAO PAULO;08;0037655;UBALDO COSTA LEITE DOUTOR;Bolívia;6
ESTADUAL - SE;NORTE 1;BRASILANDIA;SAO PAULO;08;0046243;FLAMINIO FAVERO PROFESSOR;Haiti;1
ESTADUAL - SE;NORTE 1;BRASILANDIA;SAO PAULO;08;0923254;JAIR TOLEDO XAVIER PROFESSOR;Bolívia;5
ESTADUAL - SE;NORTE 1;FREGUESIA DO O;SAO PAULO;08;0000450;AUGUSTO RIBEIRO DE CARVALHO PROFESSOR;Argentina;2
ESTADUAL - SE;NORTE 1;JAGUARA;SAO PAULO;08;0000164;PIO TELLES PEIXOTO PROFESSOR;Haiti;2
ESTADUAL - SE;NORTE 1;JARAGUA;SAO PAULO;08;0904247;LEONIDAS HORTA DE MACEDO PROFESSOR;Congo, República do;2
ESTADUAL - SE;NORTE 1;PERUS;SAO PAULO;08;0000024;GAVIAO PEIXOTO BRIGADEIRO;Bolívia;4
ESTADUAL - SE;NORTE 1;PERUS;SAO PAULO;08;0036456;MIGUEL OLIVA FEITOSA PROFESSOR;Haiti;2
ESTADUAL - SE;NORTE 1;PIRITUBA;SAO PAULO;08;0000140;SILVIO XAVIER ANTUNES PROFESSOR;Peru;1
ESTADUAL - SE;NORTE 1;PIRITUBA;SAO PAULO;08;0000267;ERMANO MARCHETTI;Equador;1
ESTADUAL - SE;NORTE 2;CACHOEIRINHA;SAO PAULO;08;0037761;YOLANDO MALLOZZI;Bolívia;5
ESTADUAL - SE;NORTE 2;CACHOEIRINHA;SAO PAULO;08;0040319;ALFREDO GOMES PROF;Bolívia;3
ESTADUAL - SE;NORTE 2;CACHOEIRINHA;SAO PAULO;08;0911537;DILSON FUNARO MINISTRO;Bolívia;2
ESTADUAL - SE;NORTE 2;JACANA;SAO PAULO;08;0001041;JOHANN GUTENBERG;Bolívia;12
ESTADUAL - SE;NORTE 2;JACANA;SAO PAULO;08;0001089;GABRIELA MISTRAL;Bolívia;7
ESTADUAL - SE;NORTE 2;JACANA;SAO PAULO;08;0001235;CYRENE DE OLIVEIRA LAET DONA;África do Sul;2
ESTADUAL - SE;NORTE 2;MANDAQUI;SAO PAULO;08;0000772;VISCONDE DE INHAUMA ALMIRANTE;Bolívia;3
ESTADUAL - SE;NORTE 2;MANDAQUI;SAO PAULO;08;0000875;CASTRO ALVES;Peru;1
ESTADUAL - SE;NORTE 2;TREMEMBE;SAO PAULO;08;0048616;JOAO BAPTISTA ALVES SILVA PROF;Haiti;2
ESTADUAL - SE;NORTE 2;TUCURUVI;SAO PAULO;08;0001173;ALBINO CESAR;Guatemala;3
ESTADUAL - SE;NORTE 2;TUCURUVI;SAO PAULO;08;0001259;JOAO LIGABUE CONEGO;Bolívia;17
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002562;MARIA DE CARVALHO SENNE PROFESSORA;Austrália;1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002562;MARIA DE CARVALHO SENNE PROFESSORA;Bolívia;2
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002562;MARIA DE CARVALHO SENNE PROFESSORA;Japão;2
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002574;CUSTODIO JOSE DE MELLO ALMIRANTE;Argentina;1
ESTADUAL - SE;LESTE 1;PONTE RASA;SAO PAULO;08;0036997;LUIS GONZAGA CARVALHO MELO PROFESSOR;Arménia;2
ESTADUAL - SE;LESTE 1;PONTE RASA;SAO PAULO;08;0039366;NELLO LORENZON;Espanha;1
ESTADUAL - SE;LESTE 1;VILA JACUI;SAO PAULO;08;0002872;MAXIMO DE MOURA SANTOS PROFESSOR;Bolívia;2
ESTADUAL - SE;LESTE 2;ITAIM PAULISTA;SAO PAULO;08;0039123;CHARLES DE GAULLE;Paraguai;2
ESTADUAL - SE;LESTE 2;ITAIM PAULISTA;SAO PAULO;08;0916511;RUBEM BRAGA CRONISTA;Angola;1
ESTADUAL - SE;LESTE 2;JARDIM HELENA;SAO PAULO;08;0037357;HENRIQUE SMITH BAYMA DR;Japão;1
ESTADUAL - SE;LESTE 2;JARDIM HELENA;SAO PAULO;08;0907157;CAETANO ZAMITTI MAMMANA PROF;Haiti;1
ESTADUAL - SE;LESTE 2;JARDIM HELENA;SAO PAULO;08;0907157;CAETANO ZAMITTI MAMMANA PROF;Japão;3
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0037096;COSME DE FARIA MAJOR;Angola;4
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0037096;COSME DE FARIA MAJOR;Cuba;2
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0444121;MARILIA SANTOS CARVALHO DE POLILLO PROFESSORA;Bolívia;3
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0914708;ARACI ZEBRAL TEIXEIRA;Angola;1
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0916754;PEDRO GERALDO COSTA DEPUTADO;Bolívia;4
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0923515;MIGUEL HIDALGO;Equador;1
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;06;0458272;CEL JTO A EE DOM PEDRO I;Bolívia;1
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;06;0458272;CEL JTO A EE DOM PEDRO I;Haiti;2
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;08;0002914;DOM PEDRO I;Bolívia;1
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;08;0003001;DARIO DE QUEIROZ PROF;Bolívia;2
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;08;0048690;JOSE RIGHETTO SOBRINHO PROF;Venezuela;1
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0904296;MARIUMA BUAZAR MAUAD;Argentina;1
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0920277;RUY DE MELLO JUNQUEIRA;Venezuela;1
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0922900;JARDIM WILMA FLOR;Bolívia;11
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0926048;BARRO BRANCO II;Angola;1
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0926048;BARRO BRANCO II;Venezuela;1
ESTADUAL - SE;LESTE 3;GUAIANASES;SAO PAULO;08;0003256;PEDRO TAQUES;Angola;1
ESTADUAL - SE;LESTE 3;GUAIANASES;SAO PAULO;08;0003256;PEDRO TAQUES;Nigéria;1
ESTADUAL - SE;LESTE 3;GUAIANASES;SAO PAULO;08;0037059;HUMBERTO DANTAS;Bolívia;1
ESTADUAL - SE;LESTE 3;GUAIANASES;SAO PAULO;08;0037059;HUMBERTO DANTAS;Haiti;1
ESTADUAL - SE;LESTE 3;GUAIANASES;SAO PAULO;08;0037084;ERNESTINA DEL BUONO TRAMA PROFESSORA;Bolívia;1
ESTADUAL - SE;LESTE 3;IGUATEMI;SAO PAULO;08;0902615;ANTONIETA DE SOUZA ALCANTARA;Haiti;2
ESTADUAL - SE;LESTE 3;IGUATEMI;SAO PAULO;08;0923266;JARDIM IGUATEMI;Japão;2
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;08;0037047;ANISIO TEIXEIRA PROFESSOR;Haiti;2
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;08;0043746;FRANCISCO DE ASSIS PIRES CORREA PROFESSOR;Bolívia;2
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;08;0048677;INDIANA ZUYCHER SIMOES DE JESUS PROFESSORA;Angola;7
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;08;0048677;INDIANA ZUYCHER SIMOES DE JESUS PROFESSORA;Guiné Equatorial;1
ESTADUAL - SE;LESTE 4;ARTUR ALVIM;SAO PAULO;08;0002689;EXERCITO BRASILEIRO;Angola;1
ESTADUAL - SE;LESTE 4;ARTUR ALVIM;SAO PAULO;08;0914678;OCTAVIO MARCONDES FERRAZ ENGENHEIRO;Congo, República do;2
ESTADUAL - SE;LESTE 4;CIDADE LIDER;SAO PAULO;08;0043928;JORGE DUPRAT FIGUEIREDO;Colômbia;1
ESTADUAL - SE;LESTE 4;CIDADE LIDER;SAO PAULO;08;0048641;PAULO LAURO DR;Bolívia;4
ESTADUAL - SE;LESTE 4;CIDADE LIDER;SAO PAULO;08;0048641;PAULO LAURO DR;Japão;2
ESTADUAL - SE;LESTE 4;CIDADE LIDER;SAO PAULO;08;0901714;CAMILO MARIA CAVALHEIRO DOM;Espanha;1
ESTADUAL - SE;LESTE 4;CIDADE LIDER;SAO PAULO;08;0909063;FRANCISCO GLYCERIO DE FREITAS DR;Congo, República Democrática do (antigo Zaire);1
ESTADUAL - SE;LESTE 4;PARQUE DO CARMO;SAO PAULO;08;0041713;JOSE DE OLIVEIRA ORLANDI;Filipinas;1
ESTADUAL - SE;LESTE 4;PARQUE DO CARMO;SAO PAULO;08;0914812;MANOEL DE MELO MISSIONARIO;Colômbia;1
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;08;0003232;ADELINO JOSE DA SILVA D AZEVEDO PROF;Venezuela;1
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;08;0003273;SAO JOAO EVANGELISTA;Bolívia;1
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;08;0039354;VICTORIO AMERICO FONTANA PROF;Paquistão;1
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;08;0902639;JOAO CAMARGO PROF;Argentina;1
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;08;0902639;JOAO CAMARGO PROF;Venezuela;1
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;08;0909051;LOURENCO ZANELATTI;Japão;1
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;08;0909130;INAH JACY DE CASTRO AGUIAR;Bolívia;7
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;08;0909130;INAH JACY DE CASTRO AGUIAR;Congo, República do;2
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;08;0001752;AROLDO DE AZEVEDO PROF;Haiti;1
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;08;0039093;JULIETA TERLIZZI BINDO PROFA;Bolívia;2
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002422;GABRIEL ORTIZ PROFESSOR;Paraguai;1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002483;ESTHER FRANKEL SAMPAIO;Angola;1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002483;ESTHER FRANKEL SAMPAIO;Martinica;1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002513;NOSSA SENHORA DA PENHA;Angola;2
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002525;ANTAO PADRE;Peru;4
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002562;MARIA DE CARVALHO SENNE PROFESSORA;Congo, República do;1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002574;CUSTODIO JOSE DE MELLO ALMIRANTE;Japão;1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002586;BARAO DE RAMALHO;Nigéria;2
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002586;BARAO DE RAMALHO;Síria;1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002586;BARAO DE RAMALHO;Venezuela;1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002665;SOUZA QUEIROZ BARAO DE;Angola;1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;08;0002665;SOUZA QUEIROZ BARAO DE;Argentina;3
ESTADUAL - SE;LESTE 1;PONTE RASA;SAO PAULO;08;0039366;NELLO LORENZON;Bolívia;8
ESTADUAL - SE;LESTE 2;ITAIM PAULISTA;SAO PAULO;08;0039123;CHARLES DE GAULLE;Bolívia;2
ESTADUAL - SE;LESTE 2;ITAIM PAULISTA;SAO PAULO;08;0901726;JOSE BUSTAMANTE DEPUTADO;Bolívia;2
ESTADUAL - SE;LESTE 2;ITAIM PAULISTA;SAO PAULO;08;0917382;PAULINA MADRE;Bolívia;4
ESTADUAL - SE;LESTE 2;JARDIM HELENA;SAO PAULO;08;0907157;CAETANO ZAMITTI MAMMANA PROF;Nigéria;1
ESTADUAL - SE;LESTE 2;JARDIM HELENA;SAO PAULO;08;0907157;CAETANO ZAMITTI MAMMANA PROF;Venezuela;2
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0003050;ELIZA RAQUEL MACEDO DE SOUZA PROFA;Qatar;1
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0036560;CESAR DACORSO FILHO PROF;Bolívia;1
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0037096;COSME DE FARIA MAJOR;Haiti;17
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0444121;MARILIA SANTOS CARVALHO DE POLILLO PROFESSORA;Nigéria;2
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0906165;CLOVIS RENE CALABREZ PROF;Angola;1
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;08;0909154;MARIA LUCIA AMBROZIO PROFA;Paquistão;6
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;08;0002902;CARLOS GOMES;Irlanda;2
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;08;0003037;ATAULPHO ALVES;Bolívia;1
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;08;0040332;ARLINDO PINTO DA SILVA PROF;África do Sul;1
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;08;0046224;PEDRO MOREIRA MATOS PROF;Haiti;3
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;08;0916500;HUGO TAKAHASHI ENG;Haiti;8
ESTADUAL - SE;LESTE 2;VILA CURUCA;SAO PAULO;08;0900060;EUNICE MARQUES MOURA BASTOS PROFA;Angola;4
ESTADUAL - SE;LESTE 2;VILA CURUCA;SAO PAULO;08;0900060;EUNICE MARQUES MOURA BASTOS PROFA;Paraguai;3
ESTADUAL - SE;LESTE 2;VILA CURUCA;SAO PAULO;08;0910259;MARIA VERA LOMBARDI SIQUEIRA PROFA;Bolívia;1
ESTADUAL - SE;LESTE 2;VILA CURUCA;SAO PAULO;08;0910260;JOSE BORGES ANDRADE;Venezuela;1
ESTADUAL - SE;LESTE 2;VILA CURUCA;SAO PAULO;08;0910272;MARIA REGINA MACHADO DE CASTRO GUIMARAES PROFA;Paquistão;1
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0267971;JARDIM DOM ANGELICO;Bolívia;1
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0438112;SITIO CONCEICAO;Venezuela;1
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0902627;CESAR DONATO CALABREZ;Venezuela;2
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0902724;FERNANDO MAURO PIRES DA ROCHA DEPUTADO;Bolívia;12
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0904296;MARIUMA BUAZAR MAUAD;Bolívia;2
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0904922;CANDIDO PROCOPIO FERREIRA DE CAMARGO PROFESSOR;Nigéria;1
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0906177;CAMILO CASTELO BRANCO;Bolívia;1
ESTADUAL - SE;LESTE 3;CIDADE TIRADENTES;SAO PAULO;08;0922900;JARDIM WILMA FLOR;Venezuela;1
ESTADUAL - SE;LESTE 3;GUAIANASES;SAO PAULO;08;0003256;PEDRO TAQUES;Bolívia;1
ESTADUAL - SE;LESTE 3;GUAIANASES;SAO PAULO;08;0003268;SEBASTIAO FARIA ZIMBRES PROFESSOR;Bolívia;2
ESTADUAL - SE;LESTE 3;GUAIANASES;SAO PAULO;08;0037059;HUMBERTO DANTAS;Angola;1
ESTADUAL - SE;LESTE 3;GUAIANASES;SAO PAULO;08;0914712;SERGIO ESTANISLAU CAMARGO;Haiti;3
ESTADUAL - SE;LESTE 3;IGUATEMI;SAO PAULO;08;0284324;BELIZE;Nigéria;1
ESTADUAL - SE;LESTE 3;IGUATEMI;SAO PAULO;08;0352573;ANTONIO CARLOS BRASILEIRO DE ALMEIDA JOBIM TOM JOBIM;Bolívia;4
ESTADUAL - SE;LESTE 3;IGUATEMI;SAO PAULO;08;0902615;ANTONIETA DE SOUZA ALCANTARA;Nigéria;2
ESTADUAL - SE;LESTE 3;IGUATEMI;SAO PAULO;08;0921464;CONJUNTO HABITACIONAL CARRAOZINHO;Bolívia;1
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;08;0037047;ANISIO TEIXEIRA PROFESSOR;Guiné Equatorial;1
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;08;0048677;INDIANA ZUYCHER SIMOES DE JESUS PROFESSORA;Haiti;2
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;08;0906967;SALVADOR ALLENDE GOSSENS PRESIDENTE;Camarões;2
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;08;0916766;CONJUNTO HABITACIONAL ITAQUERA IV I;Venezuela;5
ESTADUAL - SE;LESTE 3;SAO RAFAEL;SAO PAULO;08;0003128;DECIO FERRAZ ALVIM PROFESSOR DOUTOR;Haiti;1
ESTADUAL - SE;LESTE 3;SAO RAFAEL;SAO PAULO;08;0048653;MOACYR AMARAL DOS SANTOS;Venezuela;1
ESTADUAL - SE;LESTE 4;ARTUR ALVIM;SAO PAULO;08;0002616;MARIA AUGUSTA DE AVILA PROFA;Angola;3
ESTADUAL - SE;LESTE 4;ARTUR ALVIM;SAO PAULO;08;0002690;JOAO RAMACCIOTTI PROF;Congo, República Democrática do (antigo Zaire);1
ESTADUAL - SE;LESTE 4;CIDADE LIDER;SAO PAULO;08;0043928;JORGE DUPRAT FIGUEIREDO;Angola;4
ESTADUAL - SE;LESTE 4;CIDADE LIDER;SAO PAULO;08;0043928;JORGE DUPRAT FIGUEIREDO;Paraguai;1
ESTADUAL - SE;LESTE 4;CIDADE LIDER;SAO PAULO;08;0907112;SERGIO DA SILVA NOBREZA PROF;Peru;2
ESTADUAL - SE;LESTE 4;CIDADE LIDER;SAO PAULO;08;0909026;A HEBRAICA;Haiti;3
ESTADUAL - SE;LESTE 4;PARQUE DO CARMO;SAO PAULO;08;0003104;CIDADE DE HIROSHIMA;Bolívia;5
ESTADUAL - SE;LESTE 4;PARQUE DO CARMO;SAO PAULO;08;0039248;QUINTILIANO JOSE SITRANGULO PROF;Haiti;1
ESTADUAL - SE;LESTE 4;PARQUE DO CARMO;SAO PAULO;08;0039248;QUINTILIANO JOSE SITRANGULO PROF;Japão;2
ESTADUAL - SE;LESTE 4;PARQUE DO CARMO;SAO PAULO;08;0041725;MARIA FERRAZ DE CAMPOS PROFA;Bolívia;3
ESTADUAL - SE;LESTE 4;PARQUE DO CARMO;SAO PAULO;08;0041725;MARIA FERRAZ DE CAMPOS PROFA;Congo, República do;2
ESTADUAL - SE;LESTE 4;PARQUE DO CARMO;SAO PAULO;08;0902810;JOZINEIDE PEREIRA GAUDINO;Peru;1
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;08;0039263;CHIBATA MIYAKOSHI;Paraguai;1
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;08;0001752;AROLDO DE AZEVEDO PROF;Estados Unidos da América;1
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;08;0901702;MIGUEL SANSIGOLO PROF;Angola;1
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;08;0924647;REPUBLICA DA NICARAGUA;Congo, República do;4
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;08;0002458;BERNARDO RODRIGUES NOGUEIRA DOM;Bolívia;3
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;08;0002549;ADELAIDE FERRAZ DE OLIVEIRA PROFA;Angola;8
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;08;0002549;ADELAIDE FERRAZ DE OLIVEIRA PROFA;Djibouti;1
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;08;0908997;MENOTTI DEL PICCHIA POETA;Bolívia;3
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;08;0001430;ANDRE OHL;Japão;2
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;08;0001442;ANDRE XAVIER GALLICHO PROFESSOR;Qatar;1
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;08;0001491;ANNA TEIXEIRA PRADO ZACHARIAS PROFESSORA;Portugal;1
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;08;0001624;WOLNY CARVALHO RAMOS PROFESSOR;Cuba;2
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;08;0001703;MARIO MARQUES DE OLIVEIRA PROFESSOR;Japão;1
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;08;0002136;CARAMURU;Palestina;1
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;08;0044271;NAGIB IZAR;Equador;1
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;08;0001466;AMADEU AMARAL;Equador;2
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;08;0001485;GUERINO RASO;Qatar;1
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;08;0001508;ANTONIO DE QUEIROZ TELLES DOUTOR;Angola;1
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;08;0001697;BEATRIZ R BASSI ASTORINO PROFESSORA;Japão;3
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;08;0036973;BRANCA CASTRO CANTO E MELO PROFESSORA;Japão;1
ESTADUAL - SE;LESTE 5;TATUAPE;SAO PAULO;08;0002008;JOAO DIAS DA SILVEIRA PROFESSOR;Bolívia;8
ESTADUAL - SE;LESTE 5;TATUAPE;SAO PAULO;08;0002227;BENEDITA RIBAS F SILVEIRA PROFESSORA;Venezuela;1
ESTADUAL - SE;LESTE 5;VILA FORMOSA;SAO PAULO;08;0002197;IRENE DE LIMA PAIVA PROFESSORA;Japão;1
ESTADUAL - SE;LESTE 5;VILA FORMOSA;SAO PAULO;08;0002203;JOSE MARQUES DA CRUZ PROFESSOR;Angola;2
ESTADUAL - SE;LESTE 5;VILA MARIA;SAO PAULO;06;0985685;CEL JTO A EE PAULO EGYDIO O CARVALHO SENADOR;Bolívia;11
ESTADUAL - SE;LESTE 5;VILA MARIA;SAO PAULO;08;0000700;HORACIO LAFER MINISTRO;Bolívia;16
ESTADUAL - SE;LESTE 5;VILA MARIA;SAO PAULO;08;0000747;MARIA MONTESSORI;Argentina;2
ESTADUAL - SE;LESTE 5;VILA MARIA;SAO PAULO;08;0000802;IMPERATRIZ LEOPOLDINA;Bolívia;27
ESTADUAL - SE;LESTE 5;VILA MARIA;SAO PAULO;08;0000838;JOAO VIEIRA DE ALMEIDA;Angola;5
ESTADUAL - SE;LESTE 5;VILA MARIA;SAO PAULO;08;0000838;JOAO VIEIRA DE ALMEIDA;Burkina Faso;1
ESTADUAL - SE;LESTE 5;VILA MARIA;SAO PAULO;08;0000838;JOAO VIEIRA DE ALMEIDA;Paraguai;2
ESTADUAL - SE;LIMEIRA;ARTUR NOGUEIRA;ARTUR NOGUEIRA;08;0020230;JOSE AMARO RODRIGUES;Equador;1
ESTADUAL - SE;LIMEIRA;CORDEIROPOLIS;CORDEIROPOLIS;08;0021775;JAMIL ABRAHAO SAAD;Paraguai;1
ESTADUAL - SE;LIMEIRA;COSMOPOLIS;COSMOPOLIS;08;0917761;ALBERTO FIERZ;Cuba;1
ESTADUAL - SE;LIMEIRA;LIMEIRA;LIMEIRA;08;0020102;ANTONIO DE QUEIROZ PROFESSOR;Portugal;1
ESTADUAL - SE;LIMEIRA;LIMEIRA;LIMEIRA;08;0020114;LAZARO DUARTE DO PATEO PROFESSOR;Cuba;1
ESTADUAL - SE;LIMEIRA;LIMEIRA;LIMEIRA;08;0020229;CASTELLO BRANCO;Colômbia;2
ESTADUAL - SE;LIMEIRA;LIMEIRA;LIMEIRA;08;0045822;MARIA DE SANTO INOCENCIO LIMA IRMA;Espanha;1
ESTADUAL - SE;LIMEIRA;RIO CLARO;RIO CLARO;08;0021573;JOAQUIM SALLES CORONEL;Colômbia;1
